Current Build;FAMILY;STATUS;PLATFORM;FLOW;SITE;USERNAME;TESTCASENAME;Error String;CR;notes;Reference Build;Reference Family;Reference Status;Reference Platform;Reference Flow;Reference Site;Reference User;Reference Error Message
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;nc_pl4_v7_basic_daily_sg279539_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;nc_pl4_v7_basic_daily_sg323591_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;nc_pl4_v7_basic_daily_sg323591_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7a200t_daily85570_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7a350t_daily95496_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7k325t_daily38171_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7k355t_daily68572_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7k410t_daily48782_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7k410t_daily48782_1;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7k420t_daily39872_1;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci32_v4_17_33_xc7k480t_daily98874_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci64_v4_17_33_xc7a200t_daily47532_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci64_v4_17_33_xc7a350t_daily69713_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci64_v4_17_33_xc7k160t_daily70722_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci64_v4_17_33_xc7k325t_daily15354_1;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci64_v4_17_33_xc7k410t_daily73630_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pci64_v4_17_33_xc7k420t_daily85982_1;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. ";1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../routed_ncdout.v"" in read mode. "
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg184459_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg184459_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg184459_2;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg184459_3;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg213344_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg213344_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg319698_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_basic_daily_sg319698_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_max_daily_sg179401_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_max_daily_sg264533_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_k7_max_daily_sg364199_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg166967_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg166967_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg166967_2;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg166967_3;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg288127_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg288127_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg334087_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_basic_daily_sg334087_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_max_daily_sg168016_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_max_daily_sg242908_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;pl4_v7_max_daily_sg343684_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2""";1;pl4_v12_2 core was changed from Vivado only core to Coregen/Vivado core in P.26;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:pl4:12.2"""
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;qsgmii_v7_gtx_phy_gmii86376_0;"ERROR: [Place 30-57] IO Pref Illegal: """;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" IO Pref Illegal: """
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;qsgmii_v7_gtx_phy_gmii_ver97075_0;"ERROR: [Place 30-57] IO Pref Illegal: """;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;" IO Pref Illegal: """
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;quad_enhanced_mode34514_0;ERROR: [Synth 8-3302] unable to open file './mode_2_memory_1_wb.mif' in 'r' mode [/proj/xbuilds/14.2_0606/ISE/coregen/ip/xilinx/primary/com/xilinx/ip/dist_mem_gen_v6_4/rom/rom.vhd:162] ;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; 
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;quad_legacy_mode30740_0;ERROR: [Synth 8-3302] unable to open file './mode_2_memory_0_mixed.mif' in 'r' mode [/proj/xbuilds/14.2_0606/ISE/coregen/ip/xilinx/primary/com/xilinx/ip/dist_mem_gen_v6_4/rom/rom.vhd:162] ;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; 
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;quad_legacy_mode30740_1;ERROR: [Synth 8-3302] unable to open file './mode_2_memory_1_wb.mif' in 'r' mode [/proj/xbuilds/14.2_0606/ISE/coregen/ip/xilinx/primary/com/xilinx/ip/dist_mem_gen_v6_4/rom/rom.vhd:162] ;1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; 
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;quad_legacy_mode30740_2;ERROR: [Synth 8-3302] unable to open file './mode_2_memory_2_nm.mif' in 'r' mode [/proj/xbuilds/14.2_0606/ISE/coregen/ip/xilinx/primary/com/xilinx/ip/dist_mem_gen_v6_4/rom/rom.vhd:162] ;1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; 
14.2_0606;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rand_dds_hw_52400_4;ERROR: [Place 30-415] IO Placement failed due to overutilization. This design contains 414 I/O ports ;1;;14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; IO Placement failed due to overutilization. This design contains 414 I/O ports 
14.2_0606;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rand_dds_sys_49334_2;ERROR: [IP_Flow 19-98] Generation of the IP CORE failed. ;1;;14.2_0605;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Generation of the IP CORE failed. 
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_a7_91260_0;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_a7_91260_1;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_a7_91260_4;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_a7_91260_6;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_0;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_1;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_2;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_3;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_4;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_5;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_6;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_k7_64587_7;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_0;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_1;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_2;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_3;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_4;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_5;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_6;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;rdwr_32_32_v7_52037_7;Error String Found - XCO-XCI Comparison see xco_xci_check.html;1;;14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;Error String Found - XCO-XCI Comparison see xco_xci_check.html
14.2_0606;KINTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xc7k325tl_41063_0;ERROR: [Place 30-94] Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1532 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints;1;;14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE; Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1532 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints
